,model,year,transmission,mileage,fuelType,engineSize,Automatic,Manual,OtherTransmission,Semi-Auto,Diesel,Hybrid,OtherFuel,Petrol,price
2947, C Class,2019,Semi-Auto,12902,Diesel,2.0,0,0,0,1,1,0,0,0,24499
2948, C Class,2018,Semi-Auto,4715,Diesel,2.0,0,0,0,1,1,0,0,0,29199
2949, C Class,2016,Semi-Auto,15000,Diesel,2.1,0,0,0,1,1,0,0,0,19999
2950, C Class,2017,Semi-Auto,21212,Diesel,2.1,0,0,0,1,1,0,0,0,23999
2951, C Class,2019,Semi-Auto,707,Petrol,2.0,0,0,0,1,0,0,0,1,32099
2952, C Class,2019,Semi-Auto,3889,Diesel,2.0,0,0,0,1,1,0,0,0,28599
2953, C Class,2019,Semi-Auto,930,Petrol,1.5,0,0,0,1,0,0,0,1,27199
2954, C Class,2018,Automatic,9861,Petrol,1.5,1,0,0,0,0,0,0,1,23400
2955, C Class,2014,Automatic,53386,Diesel,2.1,1,0,0,0,1,0,0,0,10999
2956, C Class,2015,Automatic,40005,Diesel,2.1,1,0,0,0,1,0,0,0,12000
2957, C Class,2015,Automatic,40005,Diesel,2.1,1,0,0,0,1,0,0,0,12000
2958, C Class,2016,Automatic,33036,Diesel,2.1,1,0,0,0,1,0,0,0,14499
2959, C Class,2016,Manual,17097,Diesel,2.1,0,1,0,0,1,0,0,0,19450
2960, C Class,2018,Manual,36000,Petrol,2.0,0,1,0,0,0,0,0,1,15489
2961, C Class,2017,Automatic,62480,Diesel,2.1,1,0,0,0,1,0,0,0,16489
2962, C Class,2017,Automatic,10597,Diesel,2.1,1,0,0,0,1,0,0,0,24948
2963, C Class,2017,Automatic,15072,Diesel,1.6,1,0,0,0,1,0,0,0,20988
2964, C Class,2017,Automatic,20118,Petrol,2.0,1,0,0,0,0,0,0,1,24998
2965, C Class,2018,Automatic,12123,Diesel,2.1,1,0,0,0,1,0,0,0,21498
2966, C Class,2020,Automatic,1000,Petrol,3.0,1,0,0,0,0,0,0,1,49998
2967, C Class,2019,Automatic,6000,Petrol,1.6,1,0,0,0,0,0,0,1,26998
2968, C Class,2013,Automatic,60841,Diesel,2.1,1,0,0,0,1,0,0,0,10190
2969, C Class,2015,Automatic,35553,Diesel,2.1,1,0,0,0,1,0,0,0,14900
2970, C Class,2015,Automatic,75306,Diesel,2.1,1,0,0,0,1,0,0,0,13854
2971, C Class,2014,Automatic,32391,Petrol,1.6,1,0,0,0,0,0,0,1,12295
2972, C Class,2016,Manual,39877,Diesel,1.6,0,1,0,0,1,0,0,0,16000
2973, C Class,2016,Manual,34246,Diesel,2.1,0,1,0,0,1,0,0,0,14299
2974, C Class,2016,Manual,11638,Diesel,2.1,0,1,0,0,1,0,0,0,14499
2975, C Class,2017,Automatic,15021,Diesel,2.1,1,0,0,0,1,0,0,0,18865
2976, C Class,2013,Automatic,49085,Diesel,2.1,1,0,0,0,1,0,0,0,10999
2977, C Class,2016,Automatic,28696,Hybrid,2.0,1,0,0,0,0,1,0,0,18499
2978, C Class,2015,Automatic,59549,Hybrid,2.1,1,0,0,0,0,1,0,0,17130
2979, C Class,2013,Automatic,41866,Petrol,6.2,1,0,0,0,0,0,0,1,21999
2980, C Class,2016,Automatic,61225,Hybrid,2.0,1,0,0,0,0,1,0,0,16341
2981, C Class,2016,Automatic,40313,Hybrid,2.0,1,0,0,0,0,1,0,0,19499
2982, C Class,2016,Automatic,26741,Diesel,2.1,1,0,0,0,1,0,0,0,21499
2983, C Class,2016,Automatic,59211,Hybrid,2.0,1,0,0,0,0,1,0,0,15999
2984, C Class,2017,Automatic,49243,Diesel,2.1,1,0,0,0,1,0,0,0,16958
2985, C Class,2016,Automatic,41614,Diesel,2.1,1,0,0,0,1,0,0,0,15999
2986, C Class,2014,Automatic,42256,Diesel,2.1,1,0,0,0,1,0,0,0,14999
2987, C Class,2017,Manual,23001,Petrol,2.0,0,1,0,0,0,0,0,1,13499
2988, C Class,2015,Manual,68600,Diesel,2.1,0,1,0,0,1,0,0,0,12490
2989, C Class,2010,Manual,97717,Petrol,1.6,0,1,0,0,0,0,0,1,4990
2990, C Class,2013,Automatic,76950,Diesel,2.1,1,0,0,0,1,0,0,0,9685
2991, C Class,2018,Automatic,22345,Diesel,1.6,1,0,0,0,1,0,0,0,17470
2992, C Class,2010,Automatic,106032,Petrol,1.8,1,0,0,0,0,0,0,1,4495
2993, C Class,2017,Automatic,49859,Hybrid,2.1,1,0,0,0,0,1,0,0,17999
2994, C Class,2013,Automatic,69493,Diesel,2.1,1,0,0,0,1,0,0,0,8751
2995, C Class,2019,Automatic,4443,Diesel,2.0,1,0,0,0,1,0,0,0,29499
2996, C Class,2015,Automatic,42492,Diesel,2.1,1,0,0,0,1,0,0,0,13999
2997, C Class,2014,Automatic,20047,Petrol,2.0,1,0,0,0,0,0,0,1,15399
2998, C Class,2017,Automatic,23555,Diesel,2.1,1,0,0,0,1,0,0,0,18999
2999, C Class,2018,Automatic,28059,Diesel,2.1,1,0,0,0,1,0,0,0,19949
3000, C Class,2016,Manual,40049,Diesel,1.6,0,1,0,0,1,0,0,0,14649
3001, C Class,2014,Automatic,140000,Diesel,2.1,1,0,0,0,1,0,0,0,10393
3002, C Class,2015,Manual,129000,Diesel,2.1,0,1,0,0,1,0,0,0,10791
3003, C Class,2015,Manual,90000,Diesel,2.1,0,1,0,0,1,0,0,0,9791
3004, C Class,2015,Manual,94000,Diesel,2.1,0,1,0,0,1,0,0,0,11591
3005, C Class,2016,Automatic,124000,Diesel,2.1,1,0,0,0,1,0,0,0,12392
3006, C Class,2017,Automatic,102000,Diesel,2.1,1,0,0,0,1,0,0,0,13392
3007, C Class,2015,Manual,113000,Diesel,2.1,0,1,0,0,1,0,0,0,9793
3008, C Class,2016,Automatic,128000,Diesel,2.1,1,0,0,0,1,0,0,0,11393
3009, C Class,2015,Manual,150000,Diesel,2.1,0,1,0,0,1,0,0,0,8692
3010, C Class,2008,Automatic,112455,Diesel,2.1,1,0,0,0,1,0,0,0,4295
3011, C Class,2015,Automatic,44086,Diesel,2.1,1,0,0,0,1,0,0,0,16395
3012, C Class,2017,Automatic,51406,Diesel,2.1,1,0,0,0,1,0,0,0,14670
3013, C Class,2015,Automatic,81423,Diesel,2.1,1,0,0,0,1,0,0,0,15970
3014, C Class,2016,Automatic,99217,Diesel,2.1,1,0,0,0,1,0,0,0,13490
3015, C Class,2008,Automatic,67979,Petrol,1.8,1,0,0,0,0,0,0,1,5780
3016, C Class,2013,Automatic,74157,Diesel,2.1,1,0,0,0,1,0,0,0,8950
3017, C Class,2015,Manual,31435,Diesel,2.1,0,1,0,0,1,0,0,0,15604
3018, C Class,2014,Automatic,47183,Diesel,2.1,1,0,0,0,1,0,0,0,11750
3019, C Class,2012,Manual,59512,Petrol,1.8,0,1,0,0,0,0,0,1,7573
3020, C Class,2015,Automatic,52500,Diesel,2.1,1,0,0,0,1,0,0,0,14999
3021, C Class,2014,Automatic,50416,Diesel,2.1,1,0,0,0,1,0,0,0,11999
3022, C Class,2017,Automatic,23683,Petrol,2.0,1,0,0,0,0,0,0,1,18728
3023, C Class,2017,Automatic,25449,Diesel,2.1,1,0,0,0,1,0,0,0,20200
3024, C Class,2015,Automatic,46959,Hybrid,2.1,1,0,0,0,0,1,0,0,15800
3025, C Class,2017,Automatic,24518,Diesel,2.1,1,0,0,0,1,0,0,0,15999
3026, C Class,2015,Manual,108000,Diesel,2.1,0,1,0,0,1,0,0,0,9392
3027, C Class,2019,Automatic,15024,Diesel,2.1,1,0,0,0,1,0,0,0,19999
3028, C Class,2018,Automatic,37763,Diesel,2.1,1,0,0,0,1,0,0,0,18699
3029, C Class,2015,Automatic,12050,Diesel,2.1,1,0,0,0,1,0,0,0,20000
3030, C Class,2017,Automatic,11136,Diesel,2.1,1,0,0,0,1,0,0,0,21499
3031, C Class,2016,Automatic,28392,Diesel,2.1,1,0,0,0,1,0,0,0,16499
3032, C Class,2016,Automatic,52819,Hybrid,2.0,1,0,0,0,0,1,0,0,16326
3033, C Class,2018,Automatic,11498,Diesel,2.1,1,0,0,0,1,0,0,0,20299
3034, C Class,2016,Automatic,42569,Diesel,2.1,1,0,0,0,1,0,0,0,17999
3035, C Class,2014,Automatic,31690,Diesel,2.1,1,0,0,0,1,0,0,0,15999
3036, C Class,2018,Automatic,11881,Diesel,2.1,1,0,0,0,1,0,0,0,24499
3037, C Class,2019,Automatic,8000,Diesel,2.0,1,0,0,0,1,0,0,0,29748
3038, C Class,2019,Automatic,4000,Diesel,2.0,1,0,0,0,1,0,0,0,31998
3039, C Class,2019,Automatic,1000,Petrol,1.5,1,0,0,0,0,0,0,1,29498
3040, C Class,2019,Automatic,2073,Petrol,1.5,1,0,0,0,0,0,0,1,24998
3041, C Class,2019,Automatic,5144,Diesel,2.0,1,0,0,0,1,0,0,0,27998
3042, C Class,2017,Automatic,30633,Diesel,2.1,1,0,0,0,1,0,0,0,21998
3043, C Class,2016,Automatic,40500,Hybrid,2.0,1,0,0,0,0,1,0,0,19998
3044, C Class,2019,Automatic,4000,Diesel,2.0,1,0,0,0,1,0,0,0,31248
3045, C Class,2020,Automatic,3000,Diesel,2.0,1,0,0,0,1,0,0,0,34498
3046, C Class,2020,Automatic,2000,Diesel,2.0,1,0,0,0,1,0,0,0,33998
3047, C Class,2018,Automatic,13910,Diesel,2.1,1,0,0,0,1,0,0,0,21691
3048, C Class,2018,Automatic,6001,Petrol,2.0,1,0,0,0,0,0,0,1,24991
3049, C Class,2019,Automatic,8238,Petrol,1.5,1,0,0,0,0,0,0,1,24992
3050, C Class,2016,Automatic,3000,Petrol,2.0,1,0,0,0,0,0,0,1,19900
3051, C Class,2019,Automatic,6084,Diesel,2.0,1,0,0,0,1,0,0,0,26291
3052, C Class,2017,Automatic,10398,Petrol,2.0,1,0,0,0,0,0,0,1,21291
3053, C Class,2016,Automatic,26401,Hybrid,2.1,1,0,0,0,0,1,0,0,18291
3054, C Class,2020,Manual,15754,Diesel,2.1,0,1,0,0,1,0,0,0,19298
3055, C Class,2019,Automatic,50,Petrol,1.5,1,0,0,0,0,0,0,1,29998
3056, C Class,2018,Automatic,3314,Petrol,1.5,1,0,0,0,0,0,0,1,21691
3057, C Class,2020,Automatic,2000,Diesel,2.0,1,0,0,0,1,0,0,0,33998
3058, C Class,2019,Automatic,13479,Petrol,1.5,1,0,0,0,0,0,0,1,24748
3059, C Class,2018,Automatic,38508,Diesel,2.1,1,0,0,0,1,0,0,0,19798
3060, C Class,2017,Automatic,27236,Diesel,2.1,1,0,0,0,1,0,0,0,19498
3061, C Class,2017,Automatic,42986,Diesel,2.1,1,0,0,0,1,0,0,0,18998
3062, C Class,2017,Automatic,37158,Diesel,2.1,1,0,0,0,1,0,0,0,16798
3063, C Class,2017,Automatic,19242,Diesel,2.1,1,0,0,0,1,0,0,0,21998
3064, C Class,2019,Automatic,5266,Petrol,1.5,1,0,0,0,0,0,0,1,22291
3065, C Class,2017,Automatic,34682,Diesel,2.1,1,0,0,0,1,0,0,0,18991
3066, C Class,2019,Automatic,2910,Petrol,1.5,1,0,0,0,0,0,0,1,29900
3067, C Class,2015,Automatic,56118,Diesel,2.1,1,0,0,0,1,0,0,0,15400
3068, C Class,2020,Automatic,1000,Petrol,3.0,1,0,0,0,0,0,0,1,41900
3069, C Class,2016,Automatic,47651,Diesel,2.1,1,0,0,0,1,0,0,0,20191
3070, C Class,2016,Automatic,30187,Petrol,4.0,1,0,0,0,0,0,0,1,40995
3071, C Class,2016,Automatic,37982,Petrol,2.0,1,0,0,0,0,0,0,1,15999
3072, C Class,2017,Automatic,22011,Diesel,2.1,1,0,0,0,1,0,0,0,20249
3073, C Class,2017,Automatic,33569,Petrol,2.0,1,0,0,0,0,0,0,1,15699
3074, C Class,2019,Automatic,41,Petrol,1.5,1,0,0,0,0,0,0,1,27498
3075, C Class,2018,Automatic,15000,Petrol,2.0,1,0,0,0,0,0,0,1,26998
3076, C Class,2017,Automatic,26145,Diesel,2.1,1,0,0,0,1,0,0,0,21498
3077, C Class,2017,Automatic,19878,Diesel,2.1,1,0,0,0,1,0,0,0,21489
3078, C Class,2013,Automatic,57172,Diesel,2.1,1,0,0,0,1,0,0,0,8799
3079, C Class,2017,Automatic,23637,Diesel,2.1,1,0,0,0,1,0,0,0,18999
3080, C Class,2015,Automatic,48361,Hybrid,2.0,1,0,0,0,0,1,0,0,15899
3081, C Class,2016,Automatic,71077,Diesel,2.1,1,0,0,0,1,0,0,0,13600
3082, C Class,2017,Automatic,17324,Diesel,2.1,1,0,0,0,1,0,0,0,20599
3083, C Class,2017,Automatic,20850,Diesel,1.6,1,0,0,0,1,0,0,0,16799
3084, C Class,2012,Automatic,50848,Petrol,1.8,1,0,0,0,0,0,0,1,9400
3085, C Class,2016,Automatic,23907,Diesel,2.1,1,0,0,0,1,0,0,0,18400
3086, C Class,2017,Automatic,23606,Hybrid,2.0,1,0,0,0,0,1,0,0,18995
3087, C Class,2015,Automatic,81940,Hybrid,2.1,1,0,0,0,0,1,0,0,12295
3088, C Class,2015,Manual,82230,Diesel,2.1,0,1,0,0,1,0,0,0,10500
3089, C Class,2016,Automatic,14183,Petrol,2.0,1,0,0,0,0,0,0,1,17699
3090, C Class,2013,Automatic,69900,Diesel,2.1,1,0,0,0,1,0,0,0,11499
3091, C Class,2008,Automatic,91000,Diesel,2.1,1,0,0,0,1,0,0,0,5999
3092, C Class,2018,Automatic,7200,Petrol,2.0,1,0,0,0,0,0,0,1,23995
3093, C Class,2014,Automatic,20000,Petrol,1.6,1,0,0,0,0,0,0,1,12495
3094, C Class,2018,Automatic,26930,Petrol,2.0,1,0,0,0,0,0,0,1,15999
3095, C Class,2013,Automatic,56544,Diesel,2.1,1,0,0,0,1,0,0,0,9000
3096, C Class,2016,Automatic,34972,Diesel,1.6,1,0,0,0,1,0,0,0,16000
3097, C Class,2018,Automatic,6200,Petrol,1.5,1,0,0,0,0,0,0,1,22900
3098, C Class,2018,Automatic,26329,Petrol,2.0,1,0,0,0,0,0,0,1,16999
3099, C Class,2017,Automatic,27814,Petrol,2.0,1,0,0,0,0,0,0,1,17249
3100, C Class,2016,Automatic,33821,Diesel,2.1,1,0,0,0,1,0,0,0,22900
3101, C Class,2016,Automatic,60619,Hybrid,2.0,1,0,0,0,0,1,0,0,15679
3102, C Class,2017,Automatic,40272,Diesel,2.1,1,0,0,0,1,0,0,0,14999
3103, C Class,2016,Automatic,33197,Diesel,2.1,1,0,0,0,1,0,0,0,19599
3104, C Class,2012,Automatic,80299,Diesel,2.1,1,0,0,0,1,0,0,0,7699
3105, C Class,2019,Automatic,650,Diesel,1.6,1,0,0,0,1,0,0,0,27500
3106, C Class,2019,Automatic,4885,Diesel,2.0,1,0,0,0,1,0,0,0,29498
3107, C Class,2017,Automatic,19828,Petrol,2.0,1,0,0,0,0,0,0,1,17900
3108, C Class,2017,Automatic,23665,Diesel,2.1,1,0,0,0,1,0,0,0,21900
3109, C Class,2019,Automatic,348,Diesel,2.0,1,0,0,0,1,0,0,0,27400
3110, C Class,2019,Automatic,9050,Petrol,1.6,1,0,0,0,0,0,0,1,22900
3111, C Class,2020,Automatic,600,Diesel,2.0,1,0,0,0,1,0,0,0,39900
3112, C Class,2020,Automatic,3000,Diesel,2.0,1,0,0,0,1,0,0,0,35900
3113, C Class,2019,Automatic,2200,Diesel,2.0,1,0,0,0,1,0,0,0,31400
3114, C Class,2019,Automatic,3000,Diesel,2.0,1,0,0,0,1,0,0,0,32900
3115, C Class,2019,Automatic,3500,Petrol,3.0,1,0,0,0,0,0,0,1,45900
3116, C Class,2017,Automatic,30728,Petrol,2.0,1,0,0,0,0,0,0,1,20988
3117, C Class,2017,Automatic,25000,Petrol,2.0,1,0,0,0,0,0,0,1,22400
3118, C Class,2017,Automatic,23434,Petrol,2.0,1,0,0,0,0,0,0,1,20700
3119, C Class,2015,Automatic,41000,Diesel,2.1,1,0,0,0,1,0,0,0,15400
3120, C Class,2015,Automatic,26501,Petrol,1.6,1,0,0,0,0,0,0,1,12900
3121, C Class,2013,Automatic,57801,Diesel,2.1,1,0,0,0,1,0,0,0,9700
3122, C Class,2016,Manual,23216,Diesel,1.6,0,1,0,0,1,0,0,0,16200
3123, C Class,2015,Automatic,62439,Diesel,2.1,1,0,0,0,1,0,0,0,10700
3124, C Class,2016,Automatic,19581,Petrol,2.0,1,0,0,0,0,0,0,1,17600
3125, C Class,2016,Manual,25997,Diesel,1.6,0,1,0,0,1,0,0,0,15600
3126, C Class,2016,Automatic,18903,Diesel,2.1,1,0,0,0,1,0,0,0,19300
3127, C Class,2017,Automatic,27566,Diesel,2.1,1,0,0,0,1,0,0,0,21000
3128, C Class,2017,Automatic,31176,Hybrid,2.0,1,0,0,0,0,1,0,0,19000
3129, C Class,2017,Automatic,36831,Diesel,2.1,1,0,0,0,1,0,0,0,18500
3130, C Class,2015,Automatic,12586,Hybrid,2.0,1,0,0,0,0,1,0,0,19100
3131, C Class,2014,Automatic,32613,Petrol,2.0,1,0,0,0,0,0,0,1,16300
3132, C Class,2016,Automatic,26239,Diesel,2.1,1,0,0,0,1,0,0,0,18300
3133, C Class,2016,Automatic,39379,Diesel,2.1,1,0,0,0,1,0,0,0,17800
3134, C Class,2013,Automatic,37236,Petrol,1.6,1,0,0,0,0,0,0,1,12000
3135, C Class,2016,Automatic,21425,Diesel,2.1,1,0,0,0,1,0,0,0,20000
3136, C Class,2016,Automatic,27574,Diesel,2.1,1,0,0,0,1,0,0,0,19000
3137, C Class,2017,Automatic,19832,Diesel,2.1,1,0,0,0,1,0,0,0,23700
3138, C Class,2019,Automatic,1100,Petrol,1.6,1,0,0,0,0,0,0,1,25900
3139, C Class,2019,Automatic,5250,Petrol,1.5,1,0,0,0,0,0,0,1,28900
3140, C Class,2017,Automatic,48618,Diesel,2.1,1,0,0,0,1,0,0,0,18691
3141, C Class,2017,Automatic,20843,Petrol,2.0,1,0,0,0,0,0,0,1,19991
3142, C Class,2019,Automatic,4000,Petrol,1.6,1,0,0,0,0,0,0,1,28991
3143, C Class,2017,Automatic,21210,Hybrid,2.0,1,0,0,0,0,1,0,0,22691
3144, C Class,2015,Automatic,35229,Petrol,2.0,1,0,0,0,0,0,0,1,18000
3145, C Class,2017,Automatic,26000,Diesel,2.1,1,0,0,0,1,0,0,0,21400
3146, C Class,2017,Automatic,15808,Diesel,2.1,1,0,0,0,1,0,0,0,25900
3147, C Class,2017,Automatic,41677,Diesel,2.1,1,0,0,0,1,0,0,0,17400
3148, C Class,2017,Manual,49365,Diesel,2.1,0,1,0,0,1,0,0,0,19700
3149, C Class,2015,Automatic,70000,Diesel,2.1,1,0,0,0,1,0,0,0,14800
3150, C Class,2019,Automatic,2776,Petrol,2.0,1,0,0,0,0,0,0,1,30900
3151, C Class,2015,Automatic,53829,Hybrid,2.1,1,0,0,0,0,1,0,0,18798
3152, C Class,2015,Automatic,30891,Diesel,2.1,1,0,0,0,1,0,0,0,18500
3153, C Class,2017,Manual,30528,Petrol,2.0,0,1,0,0,0,0,0,1,15000
3154, C Class,2015,Automatic,33430,Diesel,2.1,1,0,0,0,1,0,0,0,17700
3155, C Class,2016,Automatic,23676,Hybrid,2.0,1,0,0,0,0,1,0,0,20000
3156, C Class,2017,Automatic,16087,Hybrid,2.1,1,0,0,0,0,1,0,0,20200
3157, C Class,2016,Automatic,32743,Hybrid,2.0,1,0,0,0,0,1,0,0,19000
3158, C Class,2015,Automatic,32712,Diesel,2.1,1,0,0,0,1,0,0,0,14500
3159, C Class,2014,Automatic,30819,Petrol,2.0,1,0,0,0,0,0,0,1,16300
3160, C Class,2016,Automatic,49335,Diesel,2.1,1,0,0,0,1,0,0,0,19100
3161, C Class,2015,Automatic,36078,Diesel,2.1,1,0,0,0,1,0,0,0,15700
3162, C Class,2016,Automatic,34295,Hybrid,2.0,1,0,0,0,0,1,0,0,18300
3163, C Class,2015,Automatic,39004,Diesel,2.1,1,0,0,0,1,0,0,0,18700
3164, C Class,2016,Automatic,41899,Diesel,2.1,1,0,0,0,1,0,0,0,15400
3165, C Class,2019,Automatic,7000,Petrol,1.6,1,0,0,0,0,0,0,1,23200
3166, C Class,2019,Automatic,6000,Petrol,2.0,1,0,0,0,0,0,0,1,29900
3167, C Class,2019,Automatic,1000,Diesel,2.0,1,0,0,0,1,0,0,0,29900
3168, C Class,2016,Automatic,40267,Hybrid,2.0,1,0,0,0,0,1,0,0,18000
3169, C Class,2014,Automatic,50364,Diesel,2.1,1,0,0,0,1,0,0,0,12500
3170, C Class,2016,Automatic,44263,Diesel,2.1,1,0,0,0,1,0,0,0,14000
3171, C Class,2017,Manual,39480,Diesel,2.1,0,1,0,0,1,0,0,0,19600
3172, C Class,2016,Automatic,24836,Diesel,1.6,1,0,0,0,1,0,0,0,18600
3173, C Class,2019,Automatic,6000,Diesel,1.6,1,0,0,0,1,0,0,0,24400
3174, C Class,2019,Automatic,6000,Petrol,1.5,1,0,0,0,0,0,0,1,23900
3175, C Class,2019,Automatic,8000,Petrol,1.5,1,0,0,0,0,0,0,1,23400
3176, C Class,2019,Automatic,6000,Petrol,2.0,1,0,0,0,0,0,0,1,28900
3177, C Class,2019,Automatic,6000,Petrol,2.0,1,0,0,0,0,0,0,1,28800
3178, C Class,2018,Automatic,1977,Petrol,4.0,1,0,0,0,0,0,0,1,46900
3179, C Class,2015,Automatic,60185,Diesel,2.1,1,0,0,0,1,0,0,0,15695
3180, C Class,2017,Automatic,14200,Diesel,2.1,1,0,0,0,1,0,0,0,24495
3181, C Class,2017,Automatic,72400,Diesel,2.1,1,0,0,0,1,0,0,0,16000
3182, C Class,2016,Automatic,93620,Diesel,2.1,1,0,0,0,1,0,0,0,13500
3183, C Class,2016,Automatic,90980,Hybrid,2.0,1,0,0,0,0,1,0,0,13295
3184, C Class,2016,Automatic,67490,Hybrid,2.0,1,0,0,0,0,1,0,0,16000
3185, C Class,2015,Automatic,18263,Petrol,2.0,1,0,0,0,0,0,0,1,16000
3186, C Class,2018,Automatic,20000,Petrol,2.0,1,0,0,0,0,0,0,1,19900
3187, C Class,2016,Automatic,16957,Petrol,2.0,1,0,0,0,0,0,0,1,20200
3188, C Class,2017,Automatic,54500,Diesel,2.1,1,0,0,0,1,0,0,0,21400
3189, C Class,2016,Automatic,25522,Petrol,2.0,1,0,0,0,0,0,0,1,17900
3190, C Class,2015,Automatic,35125,Diesel,2.1,1,0,0,0,1,0,0,0,16700
3191, C Class,2015,Automatic,101480,Diesel,2.1,1,0,0,0,1,0,0,0,12795
3192, C Class,2020,Automatic,6000,Petrol,1.5,1,0,0,0,0,0,0,1,33900
3193, C Class,2020,Automatic,6000,Diesel,2.0,1,0,0,0,1,0,0,0,41900
3194, C Class,2019,Automatic,6000,Diesel,2.0,1,0,0,0,1,0,0,0,31900
3195, C Class,2018,Automatic,11626,Diesel,2.1,1,0,0,0,1,0,0,0,25748
3196, C Class,2016,Automatic,31000,Petrol,2.0,1,0,0,0,0,0,0,1,17900
3197, C Class,2017,Automatic,40000,Diesel,2.1,1,0,0,0,1,0,0,0,19900
3198, C Class,2019,Automatic,6000,Petrol,1.5,1,0,0,0,0,0,0,1,21400
3199, C Class,2019,Automatic,10000,Petrol,1.5,1,0,0,0,0,0,0,1,24400
3200, C Class,2016,Automatic,29173,Diesel,2.1,1,0,0,0,1,0,0,0,18600
3201, C Class,2016,Automatic,16662,Hybrid,2.0,1,0,0,0,0,1,0,0,20100
3202, C Class,2017,Automatic,23063,Diesel,2.1,1,0,0,0,1,0,0,0,20800
3203, C Class,2016,Automatic,18406,Diesel,2.1,1,0,0,0,1,0,0,0,18000
3204, C Class,2015,Manual,75920,Diesel,2.1,0,1,0,0,1,0,0,0,11990
3205, C Class,2019,Automatic,3405,Petrol,4.0,1,0,0,0,0,0,0,1,59998
3206, C Class,2020,Automatic,20,Petrol,4.0,1,0,0,0,0,0,0,1,61995
3207, C Class,2019,Automatic,2645,Petrol,1.5,1,0,0,0,0,0,0,1,35248
3208, C Class,2019,Automatic,25,Petrol,4.0,1,0,0,0,0,0,0,1,60298
3209, C Class,2019,Automatic,1100,Diesel,2.0,1,0,0,0,1,0,0,0,36248
3210, C Class,2019,Automatic,1894,Diesel,2.0,1,0,0,0,1,0,0,0,35298
3211, C Class,2016,Automatic,32475,Diesel,2.1,1,0,0,0,1,0,0,0,17999
3212, C Class,2014,Automatic,33865,Diesel,2.1,1,0,0,0,1,0,0,0,15700
3213, C Class,2017,Automatic,12040,Hybrid,2.0,1,0,0,0,0,1,0,0,20499
3214, C Class,2017,Automatic,22167,Hybrid,2.0,1,0,0,0,0,1,0,0,18399
3215, C Class,2013,Automatic,40490,Diesel,2.1,1,0,0,0,1,0,0,0,11499
3216, C Class,2015,Automatic,40786,Diesel,1.6,1,0,0,0,1,0,0,0,16699
3217, C Class,2015,Automatic,50211,Diesel,2.1,1,0,0,0,1,0,0,0,14313
3218, C Class,2016,Automatic,40814,Diesel,1.6,1,0,0,0,1,0,0,0,14999
3219, C Class,2015,Automatic,41000,Diesel,2.1,1,0,0,0,1,0,0,0,13699
3220, C Class,2015,Automatic,73127,Diesel,2.1,1,0,0,0,1,0,0,0,14899
3221, C Class,2018,Automatic,23842,Diesel,2.1,1,0,0,0,1,0,0,0,19699
3222, C Class,2015,Automatic,35977,Petrol,2.0,1,0,0,0,0,0,0,1,13599
3223, C Class,2015,Automatic,67795,Diesel,2.1,1,0,0,0,1,0,0,0,12499
3224, C Class,2014,Automatic,62588,Diesel,2.1,1,0,0,0,1,0,0,0,13799
3225, C Class,2019,Automatic,1568,Diesel,2.0,1,0,0,0,1,0,0,0,40298
3226, C Class,2016,Automatic,26344,Diesel,2.1,1,0,0,0,1,0,0,0,18745
3227, C Class,2018,Automatic,5454,Diesel,2.1,1,0,0,0,1,0,0,0,25748
3228, C Class,2018,Automatic,17970,Diesel,2.1,1,0,0,0,1,0,0,0,26748
3229, C Class,2019,Automatic,4040,Petrol,1.6,1,0,0,0,0,0,0,1,32298
3230, C Class,2015,Manual,36643,Petrol,2.0,0,1,0,0,0,0,0,1,14298
3231, C Class,2017,Automatic,24003,Petrol,2.0,1,0,0,0,0,0,0,1,25248
3232, C Class,2018,Automatic,13500,Diesel,2.1,1,0,0,0,1,0,0,0,28298
3233, C Class,2017,Automatic,26914,Petrol,2.0,1,0,0,0,0,0,0,1,25998
3234, C Class,2015,Automatic,25000,Hybrid,2.0,1,0,0,0,0,1,0,0,18298
3235, C Class,2015,Manual,36103,Diesel,2.1,0,1,0,0,1,0,0,0,15499
3236, C Class,2015,Manual,69261,Diesel,2.1,0,1,0,0,1,0,0,0,13799
3237, C Class,2015,Automatic,56546,Hybrid,2.1,1,0,0,0,0,1,0,0,17699
3238, C Class,2018,Automatic,9705,Diesel,2.1,1,0,0,0,1,0,0,0,19999
3239, C Class,2015,Automatic,53279,Diesel,2.1,1,0,0,0,1,0,0,0,14695
3240, C Class,2016,Automatic,42402,Hybrid,2.0,1,0,0,0,0,1,0,0,16822
3241, C Class,2016,Manual,58858,Diesel,1.6,0,1,0,0,1,0,0,0,13391
3242, C Class,2012,Automatic,86663,Petrol,1.6,1,0,0,0,0,0,0,1,8450
3243, C Class,2012,Automatic,55685,Diesel,2.1,1,0,0,0,1,0,0,0,9799
3244, C Class,2016,Automatic,41050,Diesel,2.1,1,0,0,0,1,0,0,0,17950
3245, C Class,2017,Automatic,33000,Diesel,2.1,1,0,0,0,1,0,0,0,16750
3246, C Class,2013,Manual,60000,Diesel,2.1,0,1,0,0,1,0,0,0,8980
3247, C Class,2016,Automatic,38785,Diesel,2.1,1,0,0,0,1,0,0,0,16799
3248, C Class,2014,Automatic,54097,Diesel,2.1,1,0,0,0,1,0,0,0,10999
